%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1558118036062510417,507,1558118036085562944,World Frame,0.866258251203,-0.0198094267668,-0.0600069483822,0.131848418628,-0.0374761245426,-0.00373325068775,1.01156335043
1558118036099785959,508,1558118036124774932,World Frame,0.871980514763,-0.0201610461425,-0.0583793313188,0.134972443167,-0.0374586612024,-0.0024248661296,1.01117113445
1558118036136592752,509,1558118036161851882,World Frame,0.876335726236,-0.0210783653279,-0.054223435984,0.133028583093,-0.0334831287498,-0.00202428018534,1.01155087884
1558118036179969646,510,1558118036204185009,World Frame,0.884588242381,-0.0207708808368,-0.0568641931941,0.134401452061,-0.0357471729889,-0.00191028018941,1.01130367804
1558118036227261219,511,1558118036246280908,World Frame,0.892957359613,-0.0199141670996,-0.0607110716637,0.133463029563,-0.0359295055327,-0.00266502712781,1.01141559352
1558118036265993644,512,1558118036291244029,World Frame,0.903089912152,-0.0216486561006,-0.0550279489561,0.137550207311,-0.036610341975,-0.002369582494,1.01086589654
1558118036308636786,513,1558118036333709955,World Frame,0.909700999253,-0.0220743634209,-0.054539877519,0.13607829584,-0.0348389563694,-0.00205224135909,1.01111710739
1558118036349528547,514,1558118036374291896,World Frame,0.915871091233,-0.0224541219731,-0.0536125214509,0.136885624831,-0.0350929350518,-0.00191256332379,1.01100418515
1558118036388299695,515,1558118036413625955,World Frame,0.924346580813,-0.0216513477638,-0.0565006883239,0.138149436541,-0.0352447595814,-0.00152097250633,1.01083431156
1558118036435115132,516,1558118036455188989,World Frame,0.9348262701,-0.0233440645764,-0.0510809397544,0.139615523779,-0.0339800339713,-0.00112350664257,1.01068125874
1558118036482805717,517,1558118036508270978,World Frame,0.941046779895,-0.0236551254931,-0.0504382983696,0.140171716001,-0.0321348233308,-0.00079016290608,1.01066361604
1558118036520507001,518,1558118036545248031,World Frame,0.949736049351,-0.0227691257422,-0.0536974514784,0.13934143393,-0.0346559430035,-0.000688388239319,1.01069665471
1558118036563430782,519,1558118036588630914,World Frame,0.962267269872,-0.0238506882336,-0.0518800372031,0.143006030965,-0.0331097389928,-0.00012850203905,1.01025198703
1558118036610564363,520,1558118036629795074,World Frame,0.966359016159,-0.0247954770815,-0.0474562188997,0.143262812315,-0.0295075260772,0.00028837813852,1.01032031427
1558118036647570113,521,1558118036672843933,World Frame,0.972931210553,-0.0249635059292,-0.0470369132837,0.142077044752,-0.0301231985718,0.000431581098679,1.01046486488
1558118036692209934,522,1558118036717715978,World Frame,0.978924197272,-0.0252251394577,-0.0460081843864,0.144770747825,-0.0303826740255,0.000564694033302,1.01008905983
1558118036732145563,523,1558118036757599115,World Frame,0.994342959922,-0.0248416962889,-0.0495300522406,0.144974572519,-0.031276119117,1.35839157211e-05,1.01003583106
1558118036795231644,524,1558118036798301935,World Frame,0.998157783467,-0.0259679338847,-0.0451759968576,0.145339110795,-0.0298227798576,0.000196858672383,1.01002592784
